gene_id	gene_name	transcript_id	sample	TPM	treat	batch	time_point
ENSMUSG00000048731	Ggnbp1	ENSMUST00000053683	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000048731	Ggnbp1	ENSMUST00000122106	LM511_R3_t2	1.03	LM511	R3	t2
ENSMUSG00000048731	Ggnbp1	ENSMUST00000142141	LM511_R3_t2	1.91	LM511	R3	t2
ENSMUSG00000048731	Ggnbp1	ENSMUST00000151920	LM511_R3_t2	0.21	LM511	R3	t2
ENSMUSG00000048731	Ggnbp1	ENSMUST00000154731	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000048731	Ggnbp1	ENSMUST00000236076	LM511_R3_t2	0.18	LM511	R3	t2
ENSMUSG00000049109	Themis	ENSMUST00000056097	LM511_R3_t2	13.63	LM511	R3	t2
ENSMUSG00000049109	Themis	ENSMUST00000060409	LM511_R3_t2	3.98	LM511	R3	t2
ENSMUSG00000049109	Themis	ENSMUST00000105516	LM511_R3_t2	1.74	LM511	R3	t2
ENSMUSG00000051517	Arhgef39	ENSMUST00000054538	LM511_R3_t2	2.89	LM511	R3	t2
ENSMUSG00000051517	Arhgef39	ENSMUST00000125834	LM511_R3_t2	0.69	LM511	R3	t2
ENSMUSG00000051517	Arhgef39	ENSMUST00000128754	LM511_R3_t2	0.23	LM511	R3	t2
ENSMUSG00000051517	Arhgef39	ENSMUST00000129378	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000053957	NA	ENSMUST00000122898	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000053957	NA	ENSMUST00000199168	LM511_R3_t2	0.08	LM511	R3	t2
ENSMUSG00000053957	NA	ENSMUST00000242641	LM511_R3_t2	0.16	LM511	R3	t2
ENSMUSG00000053957	NA	ENSMUST00000264734	LM511_R3_t2	0.04	LM511	R3	t2
ENSMUSG00000054823	Nsd3	ENSMUST00000136107	LM511_R3_t2	15.3	LM511	R3	t2
ENSMUSG00000054823	Nsd3	ENSMUST00000139966	LM511_R3_t2	3.33	LM511	R3	t2
ENSMUSG00000054823	Nsd3	ENSMUST00000142395	LM511_R3_t2	5.14	LM511	R3	t2
ENSMUSG00000054823	Nsd3	ENSMUST00000146919	LM511_R3_t2	10.49	LM511	R3	t2
ENSMUSG00000054823	Nsd3	ENSMUST00000155861	LM511_R3_t2	8.1	LM511	R3	t2
ENSMUSG00000055239	Kcmf1	ENSMUST00000068697	LM511_R3_t2	21.09	LM511	R3	t2
ENSMUSG00000055239	Kcmf1	ENSMUST00000204598	LM511_R3_t2	43.32	LM511	R3	t2
ENSMUSG00000056476	Med12l	ENSMUST00000040325	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000056476	Med12l	ENSMUST00000040846	LM511_R3_t2	0.12	LM511	R3	t2
ENSMUSG00000056476	Med12l	ENSMUST00000197374	LM511_R3_t2	0.03	LM511	R3	t2
ENSMUSG00000056476	Med12l	ENSMUST00000199659	LM511_R3_t2	0.15	LM511	R3	t2
ENSMUSG00000056536	Pign	ENSMUST00000070699	LM511_R3_t2	3.78	LM511	R3	t2
ENSMUSG00000056536	Pign	ENSMUST00000186485	LM511_R3_t2	3.5	LM511	R3	t2
ENSMUSG00000056724	Nbeal2	ENSMUST00000167320	LM511_R3_t2	9.53	LM511	R3	t2
ENSMUSG00000056724	Nbeal2	ENSMUST00000196488	LM511_R3_t2	4.85	LM511	R3	t2
ENSMUSG00000057234	Mettl15	ENSMUST00000081631	LM511_R3_t2	3.3	LM511	R3	t2
ENSMUSG00000057234	Mettl15	ENSMUST00000147376	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000057234	Mettl15	ENSMUST00000147770	LM511_R3_t2	0.76	LM511	R3	t2
ENSMUSG00000057948	Unc13d	ENSMUST00000075036	LM511_R3_t2	6.42	LM511	R3	t2
ENSMUSG00000057948	Unc13d	ENSMUST00000106450	LM511_R3_t2	40.61	LM511	R3	t2
ENSMUSG00000057948	Unc13d	ENSMUST00000106451	LM511_R3_t2	8.17	LM511	R3	t2
ENSMUSG00000058298	Mcm9	ENSMUST00000075540	LM511_R3_t2	5.24	LM511	R3	t2
ENSMUSG00000058298	Mcm9	ENSMUST00000219838	LM511_R3_t2	0.48	LM511	R3	t2
ENSMUSG00000058298	Mcm9	ENSMUST00000220007	LM511_R3_t2	1.16	LM511	R3	t2
ENSMUSG00000058298	Mcm9	ENSMUST00000237608	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000059810	Rgs3	ENSMUST00000098031	LM511_R3_t2	3.56	LM511	R3	t2
ENSMUSG00000059810	Rgs3	ENSMUST00000107420	LM511_R3_t2	7.15	LM511	R3	t2
ENSMUSG00000059810	Rgs3	ENSMUST00000127254	LM511_R3_t2	10.41	LM511	R3	t2
ENSMUSG00000059810	Rgs3	ENSMUST00000144489	LM511_R3_t2	30.6	LM511	R3	t2
ENSMUSG00000059820	Nkapd1	ENSMUST00000131351	LM511_R3_t2	12.49	LM511	R3	t2
ENSMUSG00000059820	Nkapd1	ENSMUST00000147671	LM511_R3_t2	5.53	LM511	R3	t2
ENSMUSG00000059820	Nkapd1	ENSMUST00000171462	LM511_R3_t2	2.36	LM511	R3	t2
ENSMUSG00000060791	Gmfg	ENSMUST00000078845	LM511_R3_t2	39.74	LM511	R3	t2
ENSMUSG00000060791	Gmfg	ENSMUST00000138741	LM511_R3_t2	2.82	LM511	R3	t2
ENSMUSG00000062210	Tnfaip8	ENSMUST00000128377	LM511_R3_t2	16.04	LM511	R3	t2
ENSMUSG00000062210	Tnfaip8	ENSMUST00000148159	LM511_R3_t2	23.43	LM511	R3	t2
ENSMUSG00000062210	Tnfaip8	ENSMUST00000148989	LM511_R3_t2	22.68	LM511	R3	t2
ENSMUSG00000065990	Aurkaip1	ENSMUST00000084097	LM511_R3_t2	64.23	LM511	R3	t2
ENSMUSG00000065990	Aurkaip1	ENSMUST00000105591	LM511_R3_t2	32.52	LM511	R3	t2
ENSMUSG00000065990	Aurkaip1	ENSMUST00000105592	LM511_R3_t2	26.54	LM511	R3	t2
ENSMUSG00000066800	Rnasel	ENSMUST00000086209	LM511_R3_t2	0.62	LM511	R3	t2
ENSMUSG00000066800	Rnasel	ENSMUST00000182131	LM511_R3_t2	0.31	LM511	R3	t2
ENSMUSG00000066800	Rnasel	ENSMUST00000182538	LM511_R3_t2	4.32	LM511	R3	t2
ENSMUSG00000066800	Rnasel	ENSMUST00000182722	LM511_R3_t2	5.31	LM511	R3	t2
ENSMUSG00000066800	Rnasel	ENSMUST00000183241	LM511_R3_t2	0.5	LM511	R3	t2
ENSMUSG00000069049	Eif2s3y	ENSMUST00000091197	LM511_R3_t2	53.27	LM511	R3	t2
ENSMUSG00000069049	Eif2s3y	ENSMUST00000148961	LM511_R3_t2	3.42	LM511	R3	t2
ENSMUSG00000069255	Dusp22	ENSMUST00000091672	LM511_R3_t2	9.03	LM511	R3	t2
ENSMUSG00000069255	Dusp22	ENSMUST00000095914	LM511_R3_t2	5.64	LM511	R3	t2
ENSMUSG00000072915	Gm12258	ENSMUST00000093768	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000072915	Gm12258	ENSMUST00000139337	LM511_R3_t2	1.08	LM511	R3	t2
ENSMUSG00000075054	Yae1d1	ENSMUST00000099735	LM511_R3_t2	1.57	LM511	R3	t2
ENSMUSG00000075054	Yae1d1	ENSMUST00000222796	LM511_R3_t2	13.88	LM511	R3	t2
ENSMUSG00000075270	Pde11a	ENSMUST00000099992	LM511_R3_t2	0.08	LM511	R3	t2
ENSMUSG00000075270	Pde11a	ENSMUST00000124825	LM511_R3_t2	0.19	LM511	R3	t2
ENSMUSG00000075270	Pde11a	ENSMUST00000144892	LM511_R3_t2	0.02	LM511	R3	t2
ENSMUSG00000078606	Gvin2	ENSMUST00000106766	LM511_R3_t2	0.05	LM511	R3	t2
ENSMUSG00000078606	Gvin2	ENSMUST00000176994	LM511_R3_t2	0.42	LM511	R3	t2
ENSMUSG00000085175	Gm11423	ENSMUST00000136051	LM511_R3_t2	0.73	LM511	R3	t2
ENSMUSG00000085175	Gm11423	ENSMUST00000152784	LM511_R3_t2	0.46	LM511	R3	t2
ENSMUSG00000085175	Gm11423	ENSMUST00000246962	LM511_R3_t2	0.39	LM511	R3	t2
ENSMUSG00000089726	NA	ENSMUST00000134140	LM511_R3_t2	1.56	LM511	R3	t2
ENSMUSG00000089726	NA	ENSMUST00000350200	LM511_R3_t2	13.16	LM511	R3	t2
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000168521	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000217802	LM511_R3_t2	1.15	LM511	R3	t2
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000295784	LM511_R3_t2	0.58	LM511	R3	t2
ENSMUSG00000095677	Dynlt1f	ENSMUST00000179554	LM511_R3_t2	51.2	LM511	R3	t2
ENSMUSG00000095677	Dynlt1f	ENSMUST00000232452	LM511_R3_t2	0.72	LM511	R3	t2
ENSMUSG00000097885	NA	ENSMUST00000180404	LM511_R3_t2	0.25	LM511	R3	t2
ENSMUSG00000097885	NA	ENSMUST00000181303	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000097885	NA	ENSMUST00000293985	LM511_R3_t2	0	LM511	R3	t2
ENSMUSG00000097885	NA	ENSMUST00000293987	LM511_R3_t2	1.01	LM511	R3	t2
ENSMUSG00000097885	NA	ENSMUST00000293989	LM511_R3_t2	0.44	LM511	R3	t2
ENSMUSG00000113902	Ndufb1	ENSMUST00000221191	LM511_R3_t2	21.77	LM511	R3	t2
ENSMUSG00000113902	Ndufb1	ENSMUST00000221227	LM511_R3_t2	41.59	LM511	R3	t2
ENSMUSG00000113902	Ndufb1	ENSMUST00000221422	LM511_R3_t2	61.13	LM511	R3	t2
ENSMUSG00000113902	Ndufb1	ENSMUST00000222608	LM511_R3_t2	30.87	LM511	R3	t2
ENSMUSG00000114797	Nupl1	ENSMUST00000041905	LM511_R3_t2	38.14	LM511	R3	t2
ENSMUSG00000114797	Nupl1	ENSMUST00000223596	LM511_R3_t2	8.92	LM511	R3	t2
ENSMUSG00000114797	Nupl1	ENSMUST00000225111	LM511_R3_t2	4.22	LM511	R3	t2
ENSMUSG00000117098	NA	ENSMUST00000233357	LM511_R3_t2	36.18	LM511	R3	t2
ENSMUSG00000117098	NA	ENSMUST00000233417	LM511_R3_t2	414.58	LM511	R3	t2
ENSMUSG00000117286	Gm1043	ENSMUST00000213782	LM511_R3_t2	5.08	LM511	R3	t2
ENSMUSG00000117286	Gm1043	ENSMUST00000232332	LM511_R3_t2	0.38	LM511	R3	t2
ENSMUSG00000121456	NA	ENSMUST00000275619	LM511_R3_t2	0.14	LM511	R3	t2
ENSMUSG00000121456	NA	ENSMUST00000275620	LM511_R3_t2	0.04	LM511	R3	t2
ENSMUSG00000122203	NA	ENSMUST00000251343	LM511_R3_t2	0.92	LM511	R3	t2
ENSMUSG00000122203	NA	ENSMUST00000251346	LM511_R3_t2	2.32	LM511	R3	t2
ENSMUSG00000000693	Loxl3	ENSMUST00000000707	LM511_R3_t3	0	LM511	R3	t3
ENSMUSG00000000693	Loxl3	ENSMUST00000101257	LM511_R3_t3	0.23	LM511	R3	t3
ENSMUSG00000000826	Dnajc5	ENSMUST00000072334	LM511_R3_t3	14.37	LM511	R3	t3
ENSMUSG00000000826	Dnajc5	ENSMUST00000108797	LM511_R3_t3	17.86	LM511	R3	t3
ENSMUSG00000000826	Dnajc5	ENSMUST00000116365	LM511_R3_t3	25.49	LM511	R3	t3
ENSMUSG00000001700	Gramd3	ENSMUST00000070166	LM511_R3_t3	35.71	LM511	R3	t3
ENSMUSG00000001700	Gramd3	ENSMUST00000237422	LM511_R3_t3	0.01	LM511	R3	t3
ENSMUSG00000001700	Gramd3	ENSMUST00000237716	LM511_R3_t3	2.63	LM511	R3	t3
ENSMUSG00000002279	Lmf1	ENSMUST00000116641	LM511_R3_t3	8.58	LM511	R3	t3
ENSMUSG00000002279	Lmf1	ENSMUST00000141606	LM511_R3_t3	0.09	LM511	R3	t3
ENSMUSG00000002396	Ocel1	ENSMUST00000002469	LM511_R3_t3	1.93	LM511	R3	t3
ENSMUSG00000002396	Ocel1	ENSMUST00000110051	LM511_R3_t3	2.22	LM511	R3	t3
ENSMUSG00000002396	Ocel1	ENSMUST00000110052	LM511_R3_t3	1.37	LM511	R3	t3
ENSMUSG00000002578	Ikzf4	ENSMUST00000133342	LM511_R3_t3	10.11	LM511	R3	t3
ENSMUSG00000002578	Ikzf4	ENSMUST00000223162	LM511_R3_t3	2.65	LM511	R3	t3
ENSMUSG00000002578	Ikzf4	ENSMUST00000238610	LM511_R3_t3	0	LM511	R3	t3
ENSMUSG00000002625	Akap8l	ENSMUST00000050214	LM511_R3_t3	11.71	LM511	R3	t3
ENSMUSG00000002625	Akap8l	ENSMUST00000236039	LM511_R3_t3	1.69	LM511	R3	t3
ENSMUSG00000002625	Akap8l	ENSMUST00000236105	LM511_R3_t3	1.53	LM511	R3	t3
ENSMUSG00000002625	Akap8l	ENSMUST00000236503	LM511_R3_t3	4.16	LM511	R3	t3
ENSMUSG00000003068	Stk11	ENSMUST00000003152	LM511_R3_t3	43.38	LM511	R3	t3
ENSMUSG00000003068	Stk11	ENSMUST00000144883	LM511_R3_t3	8.56	LM511	R3	t3
ENSMUSG00000003531	Dgcr6	ENSMUST00000066027	LM511_R3_t3	3.35	LM511	R3	t3
ENSMUSG00000003531	Dgcr6	ENSMUST00000151266	LM511_R3_t3	22.15	LM511	R3	t3
ENSMUSG00000003531	Dgcr6	ENSMUST00000155387	LM511_R3_t3	2.24	LM511	R3	t3
ENSMUSG00000003545	Fosb	ENSMUST00000003640	LM511_R3_t3	0.44	LM511	R3	t3
ENSMUSG00000003545	Fosb	ENSMUST00000208230	LM511_R3_t3	0.13	LM511	R3	t3
ENSMUSG00000003545	Fosb	ENSMUST00000208326	LM511_R3_t3	0	LM511	R3	t3
ENSMUSG00000003545	Fosb	ENSMUST00000208446	LM511_R3_t3	0.21	LM511	R3	t3
ENSMUSG00000003545	Fosb	ENSMUST00000208505	LM511_R3_t3	0.54	LM511	R3	t3
ENSMUSG00000005267	Zfp287	ENSMUST00000005399	LM511_R3_t3	1.74	LM511	R3	t3
ENSMUSG00000005267	Zfp287	ENSMUST00000128370	LM511_R3_t3	1.42	LM511	R3	t3
ENSMUSG00000005267	Zfp287	ENSMUST00000149228	LM511_R3_t3	0	LM511	R3	t3
ENSMUSG00000005267	Zfp287	ENSMUST00000150336	LM511_R3_t3	2.19	LM511	R3	t3
ENSMUSG00000005267	Zfp287	ENSMUST00000185656	LM511_R3_t3	1.48	LM511	R3	t3
ENSMUSG00000005442	Cic	ENSMUST00000163320	LM511_R3_t3	14.12	LM511	R3	t3
ENSMUSG00000005442	Cic	ENSMUST00000167379	LM511_R3_t3	14.11	LM511	R3	t3
ENSMUSG00000005442	Cic	ENSMUST00000169266	LM511_R3_t3	20	LM511	R3	t3
ENSMUSG00000006307	Kmt2b	ENSMUST00000006470	LM511_R3_t3	16.81	LM511	R3	t3
ENSMUSG00000006307	Kmt2b	ENSMUST00000131002	LM511_R3_t3	6.59	LM511	R3	t3
ENSMUSG00000006333	Rps9	ENSMUST00000006496	LM511_R3_t3	3097.3	LM511	R3	t3
ENSMUSG00000006333	Rps9	ENSMUST00000146927	LM511_R3_t3	395.77	LM511	R3	t3
ENSMUSG00000006800	Sulf2	ENSMUST00000088086	LM511_R3_t3	7.37	LM511	R3	t3
ENSMUSG00000006800	Sulf2	ENSMUST00000109249	LM511_R3_t3	0.81	LM511	R3	t3
ENSMUSG00000006800	Sulf2	ENSMUST00000146497	LM511_R3_t3	3.6	LM511	R3	t3
ENSMUSG00000007659	Bcl2l1	ENSMUST00000007803	LM511_R3_t3	285.42	LM511	R3	t3
ENSMUSG00000007659	Bcl2l1	ENSMUST00000109820	LM511_R3_t3	36.55	LM511	R3	t3
ENSMUSG00000009687	Fxyd5	ENSMUST00000009831	LM511_R3_t3	148.12	LM511	R3	t3
ENSMUSG00000009687	Fxyd5	ENSMUST00000159924	LM511_R3_t3	154.38	LM511	R3	t3
ENSMUSG00000009687	Fxyd5	ENSMUST00000161684	LM511_R3_t3	63.78	LM511	R3	t3
ENSMUSG00000009687	Fxyd5	ENSMUST00000161805	LM511_R3_t3	26.65	LM511	R3	t3
ENSMUSG00000009687	Fxyd5	ENSMUST00000162087	LM511_R3_t3	132.01	LM511	R3	t3
ENSMUSG00000009687	Fxyd5	ENSMUST00000162733	LM511_R3_t3	6.41	LM511	R3	t3
ENSMUSG00000009687	Fxyd5	ENSMUST00000205301	LM511_R3_t3	164.3	LM511	R3	t3
ENSMUSG00000010097	Nxf1	ENSMUST00000010241	LM511_R3_t3	55.4	LM511	R3	t3
ENSMUSG00000010097	Nxf1	ENSMUST00000184970	LM511_R3_t3	25.76	LM511	R3	t3
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000016026	LM511_R3_t3	0.32	LM511	R3	t3
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000045586	LM511_R3_t3	0	LM511	R3	t3
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000087164	LM511_R3_t3	1.75	LM511	R3	t3
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000190036	LM511_R3_t3	0.26	LM511	R3	t3
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000200142	LM511_R3_t3	0.11	LM511	R3	t3
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000238522	LM511_R3_t3	0.78	LM511	R3	t3
ENSMUSG00000017132	Cyth1	ENSMUST00000017276	LM511_R3_t3	42.88	LM511	R3	t3
ENSMUSG00000017132	Cyth1	ENSMUST00000151165	LM511_R3_t3	16.07	LM511	R3	t3
ENSMUSG00000018412	Kansl1	ENSMUST00000018556	LM511_R3_t3	10.46	LM511	R3	t3
ENSMUSG00000018412	Kansl1	ENSMUST00000106971	LM511_R3_t3	7.58	LM511	R3	t3
ENSMUSG00000018412	Kansl1	ENSMUST00000106972	LM511_R3_t3	14.88	LM511	R3	t3
ENSMUSG00000018442	Derl2	ENSMUST00000108523	LM511_R3_t3	17.02	LM511	R3	t3
ENSMUSG00000018442	Derl2	ENSMUST00000140712	LM511_R3_t3	1.42	LM511	R3	t3
ENSMUSG00000018442	Derl2	ENSMUST00000143850	LM511_R3_t3	7.65	LM511	R3	t3
ENSMUSG00000018442	Derl2	ENSMUST00000171041	LM511_R3_t3	30.79	LM511	R3	t3
ENSMUSG00000019843	Fyn	ENSMUST00000063091	LM511_R3_t3	21.87	LM511	R3	t3
ENSMUSG00000019843	Fyn	ENSMUST00000099967	LM511_R3_t3	13.29	LM511	R3	t3
ENSMUSG00000019843	Fyn	ENSMUST00000126486	LM511_R3_t3	8.09	LM511	R3	t3
ENSMUSG00000019843	Fyn	ENSMUST00000135242	LM511_R3_t3	41.96	LM511	R3	t3
ENSMUSG00000019843	Fyn	ENSMUST00000136659	LM511_R3_t3	1.19	LM511	R3	t3
ENSMUSG00000019850	Tnfaip3	ENSMUST00000019997	LM511_R3_t3	44.29	LM511	R3	t3
ENSMUSG00000019850	Tnfaip3	ENSMUST00000105527	LM511_R3_t3	56.05	LM511	R3	t3
ENSMUSG00000019850	Tnfaip3	ENSMUST00000154590	LM511_R3_t3	3.81	LM511	R3	t3
ENSMUSG00000019996	Map7	ENSMUST00000020173	LM511_R3_t3	2.01	LM511	R3	t3
ENSMUSG00000019996	Map7	ENSMUST00000116259	LM511_R3_t3	6.71	LM511	R3	t3
ENSMUSG00000020271	Fbxw11	ENSMUST00000076383	LM511_R3_t3	5.19	LM511	R3	t3
ENSMUSG00000020271	Fbxw11	ENSMUST00000093205	LM511_R3_t3	27.76	LM511	R3	t3
ENSMUSG00000020271	Fbxw11	ENSMUST00000109366	LM511_R3_t3	25.31	LM511	R3	t3
ENSMUSG00000020456	Ogdh	ENSMUST00000003461	LM511_R3_t3	43.02	LM511	R3	t3
ENSMUSG00000020456	Ogdh	ENSMUST00000081894	LM511_R3_t3	26.65	LM511	R3	t3
ENSMUSG00000020564	Atxn7l1	ENSMUST00000090597	LM511_R3_t3	4.46	LM511	R3	t3
ENSMUSG00000020564	Atxn7l1	ENSMUST00000110824	LM511_R3_t3	7.53	LM511	R3	t3
ENSMUSG00000020564	Atxn7l1	ENSMUST00000125192	LM511_R3_t3	3.38	LM511	R3	t3
ENSMUSG00000020564	Atxn7l1	ENSMUST00000146040	LM511_R3_t3	2.29	LM511	R3	t3
ENSMUSG00000020564	Atxn7l1	ENSMUST00000154742	LM511_R3_t3	1.39	LM511	R3	t3
ENSMUSG00000020612	Prkar1a	ENSMUST00000049527	LM511_R3_t3	164.13	LM511	R3	t3
ENSMUSG00000020612	Prkar1a	ENSMUST00000106677	LM511_R3_t3	41.9	LM511	R3	t3
ENSMUSG00000020817	Rabep1	ENSMUST00000076270	LM511_R3_t3	12.06	LM511	R3	t3
ENSMUSG00000020817	Rabep1	ENSMUST00000100928	LM511_R3_t3	1.42	LM511	R3	t3
ENSMUSG00000020817	Rabep1	ENSMUST00000177731	LM511_R3_t3	6.2	LM511	R3	t3
ENSMUSG00000020817	Rabep1	ENSMUST00000178245	LM511_R3_t3	2.32	LM511	R3	t3
ENSMUSG00000021068	Nin	ENSMUST00000021468	LM511_R3_t3	2.4	LM511	R3	t3
ENSMUSG00000021068	Nin	ENSMUST00000085314	LM511_R3_t3	10.02	LM511	R3	t3
ENSMUSG00000021068	Nin	ENSMUST00000095666	LM511_R3_t3	2.79	LM511	R3	t3
ENSMUSG00000021068	Nin	ENSMUST00000169074	LM511_R3_t3	3.04	LM511	R3	t3
ENSMUSG00000021236	Entpd5	ENSMUST00000110272	LM511_R3_t3	4.03	LM511	R3	t3
ENSMUSG00000021236	Entpd5	ENSMUST00000117286	LM511_R3_t3	2.41	LM511	R3	t3
ENSMUSG00000021236	Entpd5	ENSMUST00000120942	LM511_R3_t3	0.6	LM511	R3	t3
ENSMUSG00000021236	Entpd5	ENSMUST00000122194	LM511_R3_t3	0	LM511	R3	t3
ENSMUSG00000021365	Nedd9	ENSMUST00000021794	LM511_R3_t3	24.32	LM511	R3	t3
ENSMUSG00000021365	Nedd9	ENSMUST00000163623	LM511_R3_t3	14.3	LM511	R3	t3
ENSMUSG00000021384	Susd3	ENSMUST00000058196	LM511_R3_t3	3.74	LM511	R3	t3
ENSMUSG00000021384	Susd3	ENSMUST00000119721	LM511_R3_t3	0.85	LM511	R3	t3
ENSMUSG00000021687	Scamp1	ENSMUST00000022197	LM511_R3_t3	5.32	LM511	R3	t3
ENSMUSG00000021687	Scamp1	ENSMUST00000153558	LM511_R3_t3	1.64	LM511	R3	t3
ENSMUSG00000021756	Il6st	ENSMUST00000070731	LM511_R3_t3	26.46	LM511	R3	t3
ENSMUSG00000021756	Il6st	ENSMUST00000183663	LM511_R3_t3	20.12	LM511	R3	t3
ENSMUSG00000021945	Zmym2	ENSMUST00000022511	LM511_R3_t3	10.8	LM511	R3	t3
ENSMUSG00000021945	Zmym2	ENSMUST00000224922	LM511_R3_t3	9.91	LM511	R3	t3
ENSMUSG00000022214	Dcaf11	ENSMUST00000072530	LM511_R3_t3	7.99	LM511	R3	t3
ENSMUSG00000022214	Dcaf11	ENSMUST00000117236	LM511_R3_t3	11.99	LM511	R3	t3
ENSMUSG00000022214	Dcaf11	ENSMUST00000128490	LM511_R3_t3	7.07	LM511	R3	t3
ENSMUSG00000022214	Dcaf11	ENSMUST00000153638	LM511_R3_t3	0.57	LM511	R3	t3
ENSMUSG00000022299	Slc25a32	ENSMUST00000022908	LM511_R3_t3	6.64	LM511	R3	t3
ENSMUSG00000022299	Slc25a32	ENSMUST00000227323	LM511_R3_t3	8.14	LM511	R3	t3
ENSMUSG00000022299	Slc25a32	ENSMUST00000228160	LM511_R3_t3	11.55	LM511	R3	t3
ENSMUSG00000022307	Oxr1	ENSMUST00000090095	LM511_R3_t3	3.11	LM511	R3	t3
ENSMUSG00000022307	Oxr1	ENSMUST00000166917	LM511_R3_t3	6.5	LM511	R3	t3
ENSMUSG00000022307	Oxr1	ENSMUST00000170127	LM511_R3_t3	3.36	LM511	R3	t3
ENSMUSG00000022372	Sla	ENSMUST00000100572	LM511_R3_t3	21.63	LM511	R3	t3
ENSMUSG00000022372	Sla	ENSMUST00000164163	LM511_R3_t3	0.36	LM511	R3	t3
ENSMUSG00000022372	Sla	ENSMUST00000168589	LM511_R3_t3	7.94	LM511	R3	t3
ENSMUSG00000022378	Cyrib	ENSMUST00000164532	LM511_R3_t3	101.38	LM511	R3	t3
ENSMUSG00000022378	Cyrib	ENSMUST00000228226	LM511_R3_t3	114.49	LM511	R3	t3
ENSMUSG00000022884	Eif4a2	ENSMUST00000077605	LM511_R3_t3	61.14	LM511	R3	t3
ENSMUSG00000022884	Eif4a2	ENSMUST00000123413	LM511_R3_t3	84.88	LM511	R3	t3
ENSMUSG00000022884	Eif4a2	ENSMUST00000131871	LM511_R3_t3	44.9	LM511	R3	t3
ENSMUSG00000022885	St6gal1	ENSMUST00000023601	LM511_R3_t3	10.78	LM511	R3	t3
ENSMUSG00000022885	St6gal1	ENSMUST00000178797	LM511_R3_t3	10.24	LM511	R3	t3
ENSMUSG00000023034	Nr4a1	ENSMUST00000023779	LM511_R3_t3	76.88	LM511	R3	t3
ENSMUSG00000023034	Nr4a1	ENSMUST00000228985	LM511_R3_t3	14.43	LM511	R3	t3
ENSMUSG00000023034	Nr4a1	ENSMUST00000231153	LM511_R3_t3	2.75	LM511	R3	t3
ENSMUSG00000023169	Slc38a1	ENSMUST00000088452	LM511_R3_t3	13.56	LM511	R3	t3
ENSMUSG00000023169	Slc38a1	ENSMUST00000088454	LM511_R3_t3	55.87	LM511	R3	t3
ENSMUSG00000023169	Slc38a1	ENSMUST00000100262	LM511_R3_t3	17.73	LM511	R3	t3
ENSMUSG00000023169	Slc38a1	ENSMUST00000230756	LM511_R3_t3	7.76	LM511	R3	t3
ENSMUSG00000024335	Brd2	ENSMUST00000025193	LM511_R3_t3	19.03	LM511	R3	t3
ENSMUSG00000024335	Brd2	ENSMUST00000095347	LM511_R3_t3	111.84	LM511	R3	t3
ENSMUSG00000024335	Brd2	ENSMUST00000114242	LM511_R3_t3	26.4	LM511	R3	t3
ENSMUSG00000024335	Brd2	ENSMUST00000154232	LM511_R3_t3	29.32	LM511	R3	t3
ENSMUSG00000024563	Smad2	ENSMUST00000025453	LM511_R3_t3	25.9	LM511	R3	t3
ENSMUSG00000024563	Smad2	ENSMUST00000091831	LM511_R3_t3	6.29	LM511	R3	t3
ENSMUSG00000024563	Smad2	ENSMUST00000168423	LM511_R3_t3	2.6	LM511	R3	t3
ENSMUSG00000024856	Cdk2ap2	ENSMUST00000025779	LM511_R3_t3	64.8	LM511	R3	t3
ENSMUSG00000024856	Cdk2ap2	ENSMUST00000172914	LM511_R3_t3	13.3	LM511	R3	t3
ENSMUSG00000024910	Ctsw	ENSMUST00000025844	LM511_R3_t3	33.59	LM511	R3	t3
ENSMUSG00000024910	Ctsw	ENSMUST00000235502	LM511_R3_t3	3.72	LM511	R3	t3
ENSMUSG00000024910	Ctsw	ENSMUST00000235786	LM511_R3_t3	3.68	LM511	R3	t3
ENSMUSG00000025016	Tm9sf3	ENSMUST00000025989	LM511_R3_t3	4.6	LM511	R3	t3
ENSMUSG00000025016	Tm9sf3	ENSMUST00000237871	LM511_R3_t3	178.83	LM511	R3	t3
ENSMUSG00000025326	Ube3a	ENSMUST00000107537	LM511_R3_t3	30.7	LM511	R3	t3
ENSMUSG00000025326	Ube3a	ENSMUST00000200758	LM511_R3_t3	16.76	LM511	R3	t3
